call_id,date,month,month_name,hour,agent_id,agent_name,channel,duration_minutes,wait_time_minutes,resolved,customer_satisfaction
14755,2025-05-22,2025-05-01,May 2025,10,103,Carol White,Phone,14.76,0.55,True,2
14756,2025-05-22,2025-05-01,May 2025,16,104,David Brown,Phone,10.64,1.34,True,2
14757,2025-05-22,2025-05-01,May 2025,18,104,David Brown,Phone,9.46,11.14,True,4
14758,2025-05-22,2025-05-01,May 2025,17,104,David Brown,Phone,18.99,10.07,True,3
14759,2025-05-22,2025-05-01,May 2025,10,103,Carol White,Email,11.24,2.4,False,1
14760,2025-05-22,2025-05-01,May 2025,16,106,Frank Miller,WhatsApp,8.6,7.42,True,5
14761,2025-05-22,2025-05-01,May 2025,15,103,Carol White,Chat,11.43,0.34,True,3
14762,2025-05-22,2025-05-01,May 2025,10,105,Emma Davis,WhatsApp,9.11,5.29,True,4
14763,2025-05-22,2025-05-01,May 2025,16,102,Bob Smith,WhatsApp,19.99,5.07,True,2
14764,2025-05-22,2025-05-01,May 2025,8,104,David Brown,WhatsApp,16.46,0.59,False,1
14765,2025-05-22,2025-05-01,May 2025,12,101,Alice Johnson,Chat,17.35,3.09,True,2
14766,2025-05-22,2025-05-01,May 2025,15,103,Carol White,Phone,16.39,5.66,False,2
14767,2025-05-22,2025-05-01,May 2025,9,105,Emma Davis,Phone,13.42,4.58,False,3
14768,2025-05-22,2025-05-01,May 2025,9,103,Carol White,Phone,17.89,0.3,True,2
14769,2025-05-22,2025-05-01,May 2025,8,101,Alice Johnson,Phone,10.86,0.57,True,1
14770,2025-05-22,2025-05-01,May 2025,8,105,Emma Davis,Phone,12.19,0.96,True,1
14771,2025-05-22,2025-05-01,May 2025,15,102,Bob Smith,Chat,8.94,0.07,False,3
14772,2025-05-22,2025-05-01,May 2025,19,104,David Brown,WhatsApp,14.96,2.22,True,2
14773,2025-05-22,2025-05-01,May 2025,13,106,Frank Miller,Phone,21.19,1.88,False,1
14774,2025-05-22,2025-05-01,May 2025,11,106,Frank Miller,Email,5.54,1.18,True,4
14775,2025-05-22,2025-05-01,May 2025,16,102,Bob Smith,Email,21.26,0.86,True,2
14776,2025-05-22,2025-05-01,May 2025,19,105,Emma Davis,Phone,13.74,2.28,True,3
14777,2025-05-22,2025-05-01,May 2025,8,104,David Brown,Chat,4.1,0.12,False,3
14778,2025-05-22,2025-05-01,May 2025,18,103,Carol White,Phone,13.63,1.92,False,1
14779,2025-05-22,2025-05-01,May 2025,8,103,Carol White,WhatsApp,8.29,0.42,True,1
14780,2025-05-22,2025-05-01,May 2025,15,101,Alice Johnson,Phone,12.8,0.96,False,2
14781,2025-05-22,2025-05-01,May 2025,14,104,David Brown,Phone,11.43,0.58,True,4
14782,2025-05-22,2025-05-01,May 2025,15,104,David Brown,Email,9.94,4.93,True,2
14783,2025-05-22,2025-05-01,May 2025,16,103,Carol White,Email,11.09,1.04,True,4
14784,2025-05-22,2025-05-01,May 2025,19,106,Frank Miller,Phone,20.58,2.35,True,5
14785,2025-05-22,2025-05-01,May 2025,11,102,Bob Smith,WhatsApp,13.38,4.71,True,1
14786,2025-05-22,2025-05-01,May 2025,11,106,Frank Miller,Email,21.47,11.42,True,2
14787,2025-05-22,2025-05-01,May 2025,15,101,Alice Johnson,WhatsApp,17.45,0.49,True,4
14788,2025-05-22,2025-05-01,May 2025,17,101,Alice Johnson,Email,20.55,1.66,True,1
14789,2025-05-22,2025-05-01,May 2025,17,101,Alice Johnson,Phone,20.16,0.53,True,1
14790,2025-05-22,2025-05-01,May 2025,14,103,Carol White,Phone,11.37,5.76,True,1
14791,2025-05-22,2025-05-01,May 2025,13,102,Bob Smith,WhatsApp,21.29,2.73,True,2
14792,2025-05-22,2025-05-01,May 2025,9,101,Alice Johnson,Phone,19.0,1.18,False,1
14793,2025-05-22,2025-05-01,May 2025,17,102,Bob Smith,Phone,10.76,1.57,True,2
14794,2025-05-22,2025-05-01,May 2025,18,106,Frank Miller,Email,8.86,3.76,True,5
14795,2025-05-22,2025-05-01,May 2025,14,103,Carol White,Phone,22.01,2.7,False,1
14796,2025-05-22,2025-05-01,May 2025,8,102,Bob Smith,Phone,14.71,2.51,False,2
14797,2025-05-22,2025-05-01,May 2025,17,101,Alice Johnson,Phone,9.06,6.55,True,2
14798,2025-05-22,2025-05-01,May 2025,9,106,Frank Miller,Phone,11.24,2.08,True,3
14799,2025-05-22,2025-05-01,May 2025,12,102,Bob Smith,Chat,11.66,5.62,True,3
14800,2025-05-22,2025-05-01,May 2025,11,101,Alice Johnson,Phone,13.4,1.3,True,2
14801,2025-05-22,2025-05-01,May 2025,19,104,David Brown,WhatsApp,11.33,0.33,True,1
14802,2025-05-22,2025-05-01,May 2025,15,103,Carol White,Phone,11.46,6.36,False,1
14803,2025-05-22,2025-05-01,May 2025,9,101,Alice Johnson,Email,15.59,5.75,True,5
14804,2025-05-22,2025-05-01,May 2025,18,101,Alice Johnson,WhatsApp,13.87,1.77,True,2
14805,2025-05-22,2025-05-01,May 2025,12,106,Frank Miller,Phone,4.22,5.3,True,5
14806,2025-05-22,2025-05-01,May 2025,12,104,David Brown,Chat,15.57,1.47,False,1
14807,2025-05-22,2025-05-01,May 2025,14,102,Bob Smith,Phone,18.65,0.36,True,3
14808,2025-05-22,2025-05-01,May 2025,12,101,Alice Johnson,Phone,17.21,4.05,True,1
14809,2025-05-22,2025-05-01,May 2025,10,106,Frank Miller,Email,13.27,3.21,False,1
14810,2025-05-22,2025-05-01,May 2025,14,104,David Brown,Phone,19.87,6.72,True,2
14811,2025-05-22,2025-05-01,May 2025,9,105,Emma Davis,Phone,17.39,8.95,True,1
14812,2025-05-22,2025-05-01,May 2025,17,103,Carol White,Phone,13.4,6.86,True,1
14813,2025-05-22,2025-05-01,May 2025,16,103,Carol White,Email,10.48,1.22,True,3
14814,2025-05-22,2025-05-01,May 2025,11,104,David Brown,WhatsApp,20.92,8.84,True,2
14815,2025-05-22,2025-05-01,May 2025,10,102,Bob Smith,Phone,26.33,2.12,True,5
14816,2025-05-22,2025-05-01,May 2025,12,102,Bob Smith,Phone,17.93,4.83,True,5
14817,2025-05-22,2025-05-01,May 2025,19,106,Frank Miller,Chat,10.39,0.77,False,2
14818,2025-05-22,2025-05-01,May 2025,16,102,Bob Smith,Phone,18.25,9.98,True,1
14819,2025-05-22,2025-05-01,May 2025,16,106,Frank Miller,Email,14.33,1.07,True,3
14820,2025-05-22,2025-05-01,May 2025,12,105,Emma Davis,WhatsApp,24.83,13.5,True,2
14821,2025-05-22,2025-05-01,May 2025,15,106,Frank Miller,Chat,20.51,0.39,False,3
14822,2025-05-22,2025-05-01,May 2025,8,106,Frank Miller,Email,16.14,0.37,True,5
14823,2025-05-22,2025-05-01,May 2025,10,102,Bob Smith,Chat,10.73,2.8,True,2
14824,2025-05-22,2025-05-01,May 2025,12,104,David Brown,Phone,13.94,2.95,False,2
14825,2025-05-22,2025-05-01,May 2025,17,106,Frank Miller,Phone,16.67,0.87,True,2
14826,2025-05-22,2025-05-01,May 2025,10,106,Frank Miller,Phone,20.5,6.93,True,4
14827,2025-05-22,2025-05-01,May 2025,16,105,Emma Davis,WhatsApp,12.15,0.75,False,2
14828,2025-05-22,2025-05-01,May 2025,16,104,David Brown,Phone,20.6,5.38,True,3
14829,2025-05-23,2025-05-01,May 2025,17,102,Bob Smith,Chat,17.76,2.29,False,2
14830,2025-05-23,2025-05-01,May 2025,18,106,Frank Miller,Email,16.42,0.81,False,3
14831,2025-05-23,2025-05-01,May 2025,11,104,David Brown,Phone,20.07,3.4,True,5
14832,2025-05-23,2025-05-01,May 2025,18,103,Carol White,WhatsApp,16.44,1.76,True,2
14833,2025-05-23,2025-05-01,May 2025,19,101,Alice Johnson,Chat,18.08,0.52,True,1
14834,2025-05-23,2025-05-01,May 2025,8,102,Bob Smith,Phone,12.45,2.08,True,5
14835,2025-05-23,2025-05-01,May 2025,19,102,Bob Smith,Chat,16.4,0.18,False,3
14836,2025-05-23,2025-05-01,May 2025,10,104,David Brown,Phone,13.36,4.84,True,3
14837,2025-05-23,2025-05-01,May 2025,14,104,David Brown,WhatsApp,14.17,4.36,True,5
14838,2025-05-23,2025-05-01,May 2025,16,104,David Brown,Email,11.91,1.51,True,4
14839,2025-05-23,2025-05-01,May 2025,10,106,Frank Miller,Phone,10.65,3.7,True,1
14840,2025-05-23,2025-05-01,May 2025,8,101,Alice Johnson,Email,10.93,4.09,True,4
14841,2025-05-23,2025-05-01,May 2025,15,102,Bob Smith,Email,13.81,1.9,True,5
14842,2025-05-23,2025-05-01,May 2025,15,106,Frank Miller,Email,7.0,2.66,False,2
14843,2025-05-23,2025-05-01,May 2025,16,102,Bob Smith,Email,23.57,1.03,True,4
14844,2025-05-23,2025-05-01,May 2025,18,104,David Brown,Email,11.5,0.04,True,5
14845,2025-05-23,2025-05-01,May 2025,18,106,Frank Miller,WhatsApp,14.38,0.05,True,1
14846,2025-05-23,2025-05-01,May 2025,17,105,Emma Davis,Chat,14.68,3.2,False,1
14847,2025-05-23,2025-05-01,May 2025,13,105,Emma Davis,Phone,16.97,1.38,False,2
14848,2025-05-23,2025-05-01,May 2025,12,102,Bob Smith,Phone,8.69,1.04,True,1
14849,2025-05-23,2025-05-01,May 2025,14,104,David Brown,Phone,7.59,1.19,True,4
14850,2025-05-23,2025-05-01,May 2025,16,106,Frank Miller,Phone,9.28,2.85,False,1
14851,2025-05-23,2025-05-01,May 2025,11,101,Alice Johnson,Phone,16.28,1.84,True,2
14852,2025-05-23,2025-05-01,May 2025,14,106,Frank Miller,Phone,21.29,4.93,True,1
14853,2025-05-23,2025-05-01,May 2025,14,106,Frank Miller,Chat,15.31,1.02,True,4
14854,2025-05-23,2025-05-01,May 2025,13,101,Alice Johnson,Phone,13.53,9.17,True,3
14855,2025-05-23,2025-05-01,May 2025,17,102,Bob Smith,Phone,10.91,1.58,True,5
14856,2025-05-23,2025-05-01,May 2025,16,103,Carol White,Phone,25.6,3.31,False,3
14857,2025-05-23,2025-05-01,May 2025,12,101,Alice Johnson,Phone,5.96,8.11,True,2
14858,2025-05-23,2025-05-01,May 2025,19,102,Bob Smith,Phone,21.55,3.11,True,4
14859,2025-05-23,2025-05-01,May 2025,12,104,David Brown,Email,26.41,2.78,True,3
14860,2025-05-23,2025-05-01,May 2025,14,104,David Brown,WhatsApp,4.55,2.73,True,4
14861,2025-05-23,2025-05-01,May 2025,14,101,Alice Johnson,Phone,15.01,2.23,True,4
14862,2025-05-23,2025-05-01,May 2025,14,104,David Brown,Phone,11.71,1.14,True,3
14863,2025-05-23,2025-05-01,May 2025,12,105,Emma Davis,Phone,12.44,0.16,False,2
14864,2025-05-23,2025-05-01,May 2025,19,103,Carol White,Email,7.97,0.78,True,5
14865,2025-05-23,2025-05-01,May 2025,19,101,Alice Johnson,Chat,12.66,1.77,True,5
14866,2025-05-23,2025-05-01,May 2025,9,102,Bob Smith,Email,14.25,0.13,True,2
14867,2025-05-23,2025-05-01,May 2025,11,106,Frank Miller,Phone,13.45,7.52,True,1
14868,2025-05-23,2025-05-01,May 2025,9,103,Carol White,Phone,11.71,3.68,False,2
14869,2025-05-23,2025-05-01,May 2025,10,101,Alice Johnson,Phone,11.35,4.73,True,2
14870,2025-05-23,2025-05-01,May 2025,8,102,Bob Smith,WhatsApp,17.37,10.7,True,5
14871,2025-05-23,2025-05-01,May 2025,12,103,Carol White,Chat,22.23,3.33,True,1
14872,2025-05-23,2025-05-01,May 2025,12,103,Carol White,Chat,8.16,2.2,False,2
14873,2025-05-23,2025-05-01,May 2025,18,105,Emma Davis,Phone,12.19,1.8,True,5
14874,2025-05-23,2025-05-01,May 2025,16,105,Emma Davis,Chat,7.03,1.85,True,5
14875,2025-05-23,2025-05-01,May 2025,16,102,Bob Smith,WhatsApp,18.69,0.49,True,5
14876,2025-05-23,2025-05-01,May 2025,11,105,Emma Davis,WhatsApp,16.65,4.7,True,5
14877,2025-05-23,2025-05-01,May 2025,9,106,Frank Miller,Phone,12.94,4.52,False,3
14878,2025-05-23,2025-05-01,May 2025,9,101,Alice Johnson,Email,11.86,2.78,False,3
14879,2025-05-23,2025-05-01,May 2025,11,103,Carol White,Phone,12.71,3.27,False,2
14880,2025-05-23,2025-05-01,May 2025,10,105,Emma Davis,WhatsApp,7.16,3.23,True,5
14881,2025-05-23,2025-05-01,May 2025,17,103,Carol White,Phone,19.77,2.21,True,2
14882,2025-05-23,2025-05-01,May 2025,16,104,David Brown,Chat,16.03,7.93,True,2
14883,2025-05-23,2025-05-01,May 2025,12,102,Bob Smith,WhatsApp,19.28,0.97,True,2
14884,2025-05-23,2025-05-01,May 2025,11,106,Frank Miller,Chat,12.46,3.75,False,2
14885,2025-05-23,2025-05-01,May 2025,14,103,Carol White,WhatsApp,17.65,0.41,True,2
14886,2025-05-23,2025-05-01,May 2025,12,101,Alice Johnson,Phone,17.87,8.67,True,2
14887,2025-05-23,2025-05-01,May 2025,13,104,David Brown,Phone,13.05,1.22,True,5
14888,2025-05-23,2025-05-01,May 2025,13,104,David Brown,Phone,12.05,1.03,False,3
14889,2025-05-23,2025-05-01,May 2025,9,105,Emma Davis,Phone,16.29,4.64,True,3
14890,2025-05-23,2025-05-01,May 2025,15,103,Carol White,Chat,11.88,0.03,True,5
14891,2025-05-23,2025-05-01,May 2025,10,105,Emma Davis,Chat,14.64,3.78,True,1
14892,2025-05-23,2025-05-01,May 2025,12,103,Carol White,WhatsApp,19.38,1.5,False,3
14893,2025-05-23,2025-05-01,May 2025,15,102,Bob Smith,Phone,20.53,2.78,True,5
14894,2025-05-23,2025-05-01,May 2025,9,104,David Brown,Email,4.31,7.15,True,3
14895,2025-05-23,2025-05-01,May 2025,13,106,Frank Miller,Email,9.26,1.8,True,5
14896,2025-05-23,2025-05-01,May 2025,12,102,Bob Smith,Chat,21.12,2.53,True,3
14897,2025-05-23,2025-05-01,May 2025,16,105,Emma Davis,Phone,20.01,0.43,True,5
14898,2025-05-23,2025-05-01,May 2025,19,106,Frank Miller,Email,11.65,4.1,True,2
14899,2025-05-23,2025-05-01,May 2025,12,101,Alice Johnson,Phone,16.25,4.38,True,4
14900,2025-05-23,2025-05-01,May 2025,18,106,Frank Miller,Chat,17.85,2.08,True,5
14901,2025-05-23,2025-05-01,May 2025,13,103,Carol White,Phone,10.0,1.1,False,1
14902,2025-05-23,2025-05-01,May 2025,12,104,David Brown,Chat,18.54,13.84,False,3
14903,2025-05-23,2025-05-01,May 2025,15,105,Emma Davis,Phone,12.1,1.26,True,5
14904,2025-05-23,2025-05-01,May 2025,16,104,David Brown,Phone,13.7,5.85,False,3
14905,2025-05-23,2025-05-01,May 2025,16,106,Frank Miller,Chat,12.79,1.59,True,2
14906,2025-05-23,2025-05-01,May 2025,18,101,Alice Johnson,Email,9.85,6.64,True,1
14907,2025-05-23,2025-05-01,May 2025,13,106,Frank Miller,Phone,15.69,0.47,False,3
14908,2025-05-23,2025-05-01,May 2025,19,104,David Brown,Email,10.8,1.83,True,2
14909,2025-05-23,2025-05-01,May 2025,14,106,Frank Miller,Phone,24.65,2.31,True,2
14910,2025-05-23,2025-05-01,May 2025,9,102,Bob Smith,Email,18.27,4.38,False,3
14911,2025-05-23,2025-05-01,May 2025,10,105,Emma Davis,Chat,16.11,1.62,True,1
14912,2025-05-23,2025-05-01,May 2025,9,105,Emma Davis,Phone,14.62,7.59,True,2
14913,2025-05-23,2025-05-01,May 2025,19,101,Alice Johnson,Phone,15.16,0.61,False,2
14914,2025-05-23,2025-05-01,May 2025,11,105,Emma Davis,Email,18.2,0.2,True,2
14915,2025-05-23,2025-05-01,May 2025,15,106,Frank Miller,Chat,3.73,0.99,False,3
14916,2025-05-23,2025-05-01,May 2025,10,101,Alice Johnson,Chat,28.47,0.26,True,2
14917,2025-05-23,2025-05-01,May 2025,19,103,Carol White,Phone,16.25,8.98,True,1
14918,2025-05-23,2025-05-01,May 2025,14,105,Emma Davis,WhatsApp,20.4,7.41,True,4
14919,2025-05-23,2025-05-01,May 2025,16,105,Emma Davis,Chat,14.21,1.9,True,3
14920,2025-05-23,2025-05-01,May 2025,9,102,Bob Smith,Phone,15.82,4.41,True,4
14921,2025-05-23,2025-05-01,May 2025,10,102,Bob Smith,Chat,8.82,11.98,True,4
14922,2025-05-23,2025-05-01,May 2025,15,106,Frank Miller,Phone,9.71,2.8,False,1
14923,2025-05-23,2025-05-01,May 2025,11,101,Alice Johnson,Email,12.18,0.67,True,3
14924,2025-05-23,2025-05-01,May 2025,8,106,Frank Miller,Chat,21.1,2.0,True,5
14925,2025-05-23,2025-05-01,May 2025,17,102,Bob Smith,Phone,8.92,3.78,True,1
14926,2025-05-23,2025-05-01,May 2025,8,103,Carol White,Chat,12.99,3.85,True,3
14927,2025-05-23,2025-05-01,May 2025,17,104,David Brown,Chat,17.7,3.47,True,4
14928,2025-05-23,2025-05-01,May 2025,13,103,Carol White,Phone,13.1,10.25,False,1
14929,2025-05-23,2025-05-01,May 2025,8,101,Alice Johnson,Phone,20.13,1.43,True,4
14930,2025-05-23,2025-05-01,May 2025,19,106,Frank Miller,Chat,12.83,4.74,True,2
14931,2025-05-23,2025-05-01,May 2025,19,104,David Brown,Phone,6.83,1.66,True,1
14932,2025-05-23,2025-05-01,May 2025,19,101,Alice Johnson,WhatsApp,8.5,0.89,True,1
14933,2025-05-23,2025-05-01,May 2025,17,101,Alice Johnson,Email,15.63,3.18,True,2
14934,2025-05-23,2025-05-01,May 2025,18,105,Emma Davis,Chat,19.39,4.27,False,2
14935,2025-05-23,2025-05-01,May 2025,19,105,Emma Davis,Phone,16.8,4.7,True,1
14936,2025-05-24,2025-05-01,May 2025,13,102,Bob Smith,Chat,14.66,1.11,False,3
14937,2025-05-24,2025-05-01,May 2025,10,103,Carol White,Phone,17.09,0.5,True,4
14938,2025-05-24,2025-05-01,May 2025,9,106,Frank Miller,Phone,17.82,1.09,True,4
14939,2025-05-24,2025-05-01,May 2025,13,101,Alice Johnson,Email,8.92,2.25,True,1
14940,2025-05-24,2025-05-01,May 2025,10,102,Bob Smith,Chat,8.79,3.89,False,1
14941,2025-05-24,2025-05-01,May 2025,9,106,Frank Miller,Phone,16.95,4.54,True,5
14942,2025-05-24,2025-05-01,May 2025,12,105,Emma Davis,Phone,15.0,7.96,True,3
14943,2025-05-24,2025-05-01,May 2025,19,106,Frank Miller,Chat,12.74,1.33,True,1
14944,2025-05-24,2025-05-01,May 2025,12,102,Bob Smith,WhatsApp,17.84,1.27,True,5
14945,2025-05-24,2025-05-01,May 2025,16,104,David Brown,Phone,8.99,0.44,True,5
14946,2025-05-24,2025-05-01,May 2025,9,104,David Brown,WhatsApp,18.87,0.02,False,1
14947,2025-05-24,2025-05-01,May 2025,19,105,Emma Davis,Phone,25.83,11.84,True,1
14948,2025-05-24,2025-05-01,May 2025,14,106,Frank Miller,Email,10.64,0.23,True,4
14949,2025-05-24,2025-05-01,May 2025,18,105,Emma Davis,Email,12.77,8.37,False,3
14950,2025-05-24,2025-05-01,May 2025,19,103,Carol White,Phone,14.37,2.63,False,3
14951,2025-05-24,2025-05-01,May 2025,8,104,David Brown,Chat,12.63,1.06,True,5
14952,2025-05-24,2025-05-01,May 2025,18,102,Bob Smith,Email,15.28,5.63,False,3
14953,2025-05-24,2025-05-01,May 2025,13,103,Carol White,Chat,20.56,4.73,False,2
14954,2025-05-24,2025-05-01,May 2025,19,102,Bob Smith,Phone,15.12,1.88,True,4
14955,2025-05-24,2025-05-01,May 2025,12,102,Bob Smith,Chat,11.22,0.77,True,2
14956,2025-05-24,2025-05-01,May 2025,18,103,Carol White,Email,22.27,0.39,True,3
14957,2025-05-24,2025-05-01,May 2025,9,104,David Brown,Phone,22.68,2.94,True,1
14958,2025-05-24,2025-05-01,May 2025,10,106,Frank Miller,Phone,9.01,0.18,False,2
14959,2025-05-24,2025-05-01,May 2025,11,106,Frank Miller,Phone,10.44,0.84,True,5
14960,2025-05-24,2025-05-01,May 2025,11,102,Bob Smith,WhatsApp,9.8,2.05,True,5
14961,2025-05-24,2025-05-01,May 2025,8,106,Frank Miller,WhatsApp,8.88,4.37,False,3
14962,2025-05-24,2025-05-01,May 2025,15,105,Emma Davis,Phone,18.68,4.13,False,2
14963,2025-05-24,2025-05-01,May 2025,13,101,Alice Johnson,Email,12.92,10.79,True,5
14964,2025-05-24,2025-05-01,May 2025,16,102,Bob Smith,WhatsApp,11.16,5.17,True,5
14965,2025-05-24,2025-05-01,May 2025,15,102,Bob Smith,Phone,5.29,1.3,True,4
14966,2025-05-24,2025-05-01,May 2025,10,104,David Brown,Phone,12.28,3.67,False,2
14967,2025-05-24,2025-05-01,May 2025,8,102,Bob Smith,Chat,18.77,0.13,True,3
14968,2025-05-24,2025-05-01,May 2025,14,103,Carol White,Chat,9.27,2.23,True,5
14969,2025-05-24,2025-05-01,May 2025,10,102,Bob Smith,Phone,16.52,0.72,True,1
14970,2025-05-24,2025-05-01,May 2025,14,105,Emma Davis,Chat,20.91,0.95,False,1
14971,2025-05-24,2025-05-01,May 2025,11,101,Alice Johnson,Chat,22.25,7.32,True,5
14972,2025-05-24,2025-05-01,May 2025,19,106,Frank Miller,WhatsApp,15.53,0.87,True,5
14973,2025-05-24,2025-05-01,May 2025,19,104,David Brown,Email,8.05,0.49,False,3
14974,2025-05-24,2025-05-01,May 2025,9,101,Alice Johnson,WhatsApp,8.97,1.22,True,3
14975,2025-05-25,2025-05-01,May 2025,15,103,Carol White,Email,18.7,0.57,False,2
14976,2025-05-25,2025-05-01,May 2025,19,102,Bob Smith,Chat,21.29,2.95,True,3
14977,2025-05-25,2025-05-01,May 2025,13,102,Bob Smith,Chat,17.38,4.1,True,3
14978,2025-05-25,2025-05-01,May 2025,12,105,Emma Davis,Phone,13.63,1.91,True,2
14979,2025-05-25,2025-05-01,May 2025,9,105,Emma Davis,Chat,16.88,6.65,False,2
14980,2025-05-25,2025-05-01,May 2025,19,104,David Brown,Phone,7.74,2.47,True,1
14981,2025-05-25,2025-05-01,May 2025,8,105,Emma Davis,Chat,5.93,2.49,True,2
14982,2025-05-25,2025-05-01,May 2025,10,105,Emma Davis,Phone,12.7,0.84,True,5
14983,2025-05-25,2025-05-01,May 2025,19,102,Bob Smith,Email,6.66,0.55,True,3
14984,2025-05-25,2025-05-01,May 2025,12,106,Frank Miller,Phone,12.1,2.98,False,3
14985,2025-05-25,2025-05-01,May 2025,13,101,Alice Johnson,Email,26.93,1.78,True,1
14986,2025-05-25,2025-05-01,May 2025,14,105,Emma Davis,Phone,21.95,0.83,True,3
14987,2025-05-25,2025-05-01,May 2025,14,106,Frank Miller,WhatsApp,15.83,1.94,True,4
14988,2025-05-25,2025-05-01,May 2025,15,103,Carol White,Chat,13.16,0.73,False,1
14989,2025-05-25,2025-05-01,May 2025,17,103,Carol White,WhatsApp,8.59,4.23,True,4
14990,2025-05-25,2025-05-01,May 2025,14,102,Bob Smith,Phone,18.24,2.15,False,1
14991,2025-05-25,2025-05-01,May 2025,9,101,Alice Johnson,Phone,15.31,17.48,False,1
14992,2025-05-25,2025-05-01,May 2025,9,102,Bob Smith,Chat,10.13,0.21,True,2
14993,2025-05-25,2025-05-01,May 2025,11,105,Emma Davis,Phone,11.16,0.59,True,5
14994,2025-05-25,2025-05-01,May 2025,9,103,Carol White,Email,12.03,5.67,True,4
14995,2025-05-25,2025-05-01,May 2025,14,102,Bob Smith,Email,17.47,0.78,True,2
14996,2025-05-25,2025-05-01,May 2025,12,104,David Brown,Phone,16.14,4.3,True,1
14997,2025-05-25,2025-05-01,May 2025,17,102,Bob Smith,Chat,12.56,0.73,True,1
14998,2025-05-25,2025-05-01,May 2025,9,103,Carol White,Email,3.95,1.83,True,1
14999,2025-05-25,2025-05-01,May 2025,14,104,David Brown,Email,12.74,1.73,True,2
15000,2025-05-25,2025-05-01,May 2025,18,103,Carol White,Email,17.02,4.52,True,1
15001,2025-05-25,2025-05-01,May 2025,19,103,Carol White,WhatsApp,15.75,1.18,True,2
15002,2025-05-25,2025-05-01,May 2025,10,102,Bob Smith,Email,28.41,0.89,False,2
15003,2025-05-25,2025-05-01,May 2025,18,105,Emma Davis,Email,20.13,0.46,False,1
15004,2025-05-25,2025-05-01,May 2025,16,101,Alice Johnson,Email,8.23,0.07,True,4
15005,2025-05-25,2025-05-01,May 2025,18,102,Bob Smith,Email,15.46,3.91,True,3
15006,2025-05-25,2025-05-01,May 2025,14,102,Bob Smith,Phone,20.48,6.0,False,3
15007,2025-05-25,2025-05-01,May 2025,17,106,Frank Miller,WhatsApp,13.78,0.25,True,3
15008,2025-05-25,2025-05-01,May 2025,14,105,Emma Davis,WhatsApp,18.05,0.4,True,1
15009,2025-05-25,2025-05-01,May 2025,8,103,Carol White,Chat,14.46,7.42,True,5
15010,2025-05-25,2025-05-01,May 2025,15,102,Bob Smith,Chat,21.0,0.6,True,1
15011,2025-05-25,2025-05-01,May 2025,13,106,Frank Miller,Phone,2.21,1.59,True,1
15012,2025-05-25,2025-05-01,May 2025,19,104,David Brown,Email,17.72,3.59,True,3
15013,2025-05-25,2025-05-01,May 2025,19,101,Alice Johnson,Email,14.7,1.37,True,4
15014,2025-05-25,2025-05-01,May 2025,13,103,Carol White,Phone,3.27,0.79,False,3
15015,2025-05-25,2025-05-01,May 2025,10,103,Carol White,Phone,12.64,10.14,True,2
15016,2025-05-25,2025-05-01,May 2025,15,102,Bob Smith,Chat,13.51,2.72,True,4
15017,2025-05-25,2025-05-01,May 2025,19,102,Bob Smith,Email,14.84,2.27,True,4
15018,2025-05-25,2025-05-01,May 2025,19,101,Alice Johnson,WhatsApp,14.49,1.68,True,4
15019,2025-05-25,2025-05-01,May 2025,15,101,Alice Johnson,Email,22.76,4.48,True,5
15020,2025-05-25,2025-05-01,May 2025,11,106,Frank Miller,Phone,12.21,1.14,True,2
15021,2025-05-25,2025-05-01,May 2025,11,105,Emma Davis,Phone,18.47,3.01,True,2
15022,2025-05-26,2025-05-01,May 2025,15,102,Bob Smith,Email,19.02,2.61,True,1
15023,2025-05-26,2025-05-01,May 2025,13,104,David Brown,Phone,13.41,2.16,True,2
15024,2025-05-26,2025-05-01,May 2025,14,102,Bob Smith,Phone,30.78,11.55,True,2
15025,2025-05-26,2025-05-01,May 2025,12,106,Frank Miller,WhatsApp,3.71,3.6,True,3
15026,2025-05-26,2025-05-01,May 2025,9,103,Carol White,Phone,12.33,2.01,False,1
15027,2025-05-26,2025-05-01,May 2025,13,101,Alice Johnson,Phone,19.9,0.27,True,1
15028,2025-05-26,2025-05-01,May 2025,12,101,Alice Johnson,Phone,13.34,0.21,True,2
15029,2025-05-26,2025-05-01,May 2025,12,104,David Brown,Phone,6.54,0.29,False,2
15030,2025-05-26,2025-05-01,May 2025,15,106,Frank Miller,Phone,10.47,0.34,True,2
15031,2025-05-26,2025-05-01,May 2025,10,103,Carol White,Email,10.68,3.64,True,4
15032,2025-05-26,2025-05-01,May 2025,8,103,Carol White,WhatsApp,8.58,1.02,True,4
15033,2025-05-26,2025-05-01,May 2025,13,102,Bob Smith,Chat,19.09,1.98,True,2
15034,2025-05-26,2025-05-01,May 2025,12,103,Carol White,Email,15.38,1.3,False,3
15035,2025-05-26,2025-05-01,May 2025,12,105,Emma Davis,WhatsApp,16.51,2.25,True,5
15036,2025-05-26,2025-05-01,May 2025,19,105,Emma Davis,Phone,21.66,5.11,True,3
15037,2025-05-26,2025-05-01,May 2025,14,105,Emma Davis,Phone,15.19,0.28,True,5
15038,2025-05-26,2025-05-01,May 2025,17,104,David Brown,Email,13.87,0.89,True,2
15039,2025-05-26,2025-05-01,May 2025,10,103,Carol White,Phone,13.96,1.79,False,3
15040,2025-05-26,2025-05-01,May 2025,10,104,David Brown,Phone,12.78,2.46,True,4
